,movie_title,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,movie_facebook_likes,Romance,Adventure,History,Fantasy,Horror,Sci-Fi,Comedy,Action,Sport,Music,Animation,War,Drama,Musical,Western,Documentary,Biography,Family,Thriller,Mystery,Crime
1257,From Hell ,0.25492610837438423,0.2901023890784983,0.00508695652173913,0.00608695652173913,0.0625,0.0415481805077705,0.07382369616189927,0.06339896152147763,0.023255813953488372,0.11573081868838406,1.0,0.6,0.11666342776590181,0.8125,0.0072992700729927005,0.6753246753246751,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1258,The Nativity Story ,0.14901477832512317,0.21843003412969283,0.013391304347826087,0.008956521739130434,0.000696875,0.04946349712001422,0.004806059149858381,0.0014709241240692522,0.0,0.043291898842691814,1.0,0.2,0.09999669998789995,0.875,0.001635036496350365,0.6753246753246751,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1259,Closer ,0.25985221674876846,0.20819112627986347,0.0,0.001,0.03125,0.04469010402906624,0.09959626972638426,0.04267659464315624,0.046511627906976744,0.19331333047578225,1.0,0.6,0.08999666332109885,0.85,0.058394160583941604,0.7402597402597401,0.034383954154727794,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1260,J. Edgar ,0.4815270935960591,0.3412969283276451,0.6956521739130435,0.015782608695652175,0.0453125,0.04905193251395023,0.06078206021984421,0.055209903613357085,0.0,0.05957993999142735,1.0,0.6,0.11666342776590181,0.9375,0.043795620437956206,0.6493506493506492,0.045845272206303724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1261,Mirrors ,0.25492610837438423,0.25597269624573377,0.008347826086956521,0.036695652173913046,0.0015625,0.040355724405198766,0.05100364434333762,0.004849786061242824,0.0,0.049507072438919844,1.0,0.6,0.11666342776590181,0.9,0.006678832116788321,0.5974025974025973,0.014326647564469915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1262,Queen of the Damned ,0.16748768472906403,0.21843003412969283,0.0020869565217391303,0.02308695652173913,0.0012109375,0.03985127679820138,0.026021132220185095,0.004569610037610586,0.046511627906976744,0.14873553364766395,1.0,0.6,0.11666342776590181,0.825,0.0039489051094890515,0.46753246753246747,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1263,Predator 2 ,0.14532019704433496,0.22525597269624573,0.0035217391304347826,0.02765217391304348,0.003125,0.040326762076444284,0.06240952760835678,0.007190169476040382,0.0,0.062151735962280324,1.0,0.6,0.11666342776590181,0.675,0.004985401459854015,0.5974025974025973,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264,Untraceable ,0.23891625615763548,0.21843003412969283,0.0017391304347826088,0.017304347826086957,0.003125,0.03772115445415054,0.02422973448017508,0.005499977159563291,0.023255813953488372,0.05229318474067724,1.0,0.6,0.11666342776590181,0.9,0.00472992700729927,0.5974025974025973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1265,Blast from the Past ,0.11576354679802955,0.25597269624573377,0.001608695652173913,0.020869565217391306,0.0046875,0.03483725022641004,0.028761195496117158,0.008693070211502445,0.0,0.05100728675525075,1.0,0.4,0.11666342776590181,0.7875,0.006379562043795621,0.6493506493506492,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1266,Jersey Girl ,0.20073891625615764,0.22184300341296928,0.0,0.03343478260869565,0.0014671875,0.03322190020584529,0.032149286695838775,0.005469523243951091,0.11627906976744186,0.07651093013287613,1.0,0.4,0.11666342776590181,0.85,0.006233576642335766,0.5974025974025973,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267,Alex Cross ,0.25862068965517243,0.21843003412969283,0.015521739130434782,0.01626086956521739,0.0014171875,0.034007938281611416,0.016709651532600834,0.00376258127388729,0.0,0.03214744963566224,1.0,0.4,0.11666342776590181,0.95,0.0032481751824817518,0.4545454545454544,0.03151862464183381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1268,Midnight in the Garden of Good and Evil ,0.11083743842364532,0.40273037542662116,0.6956521739130435,0.009956521739130435,0.028125,0.03297575854398166,0.018777422825496437,0.02998035722443013,0.046511627906976744,0.046078011144449205,1.0,0.6,0.09999669998789995,0.7625,0.003364963503649635,0.6493506493506492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1269,Nanny McPhee Returns ,0.11822660098522167,0.24573378839590443,0.0010434782608695651,0.007260869565217392,0.0004484375,0.038125642185005394,0.01136741585401795,0.0013019048924215431,0.11627906976744186,0.012430347192456065,0.0,0.2,0.11666342776590181,0.925,0.0012773722627737226,0.5844155844155844,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1270,Hoffa ,0.038177339901477834,0.3515358361774744,0.0,0.009130434782608696,0.00068125,0.03192062169667586,0.010121071737578874,0.002122637918170329,0.046511627906976744,0.0143591941705958,1.0,0.6,0.11666342776590181,0.7,0.0019197080291970803,0.6493506493506492,0.0027191977077363895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1271,The X Files: I Want to Believe ,0.3312807881773399,0.24232081911262798,0.01091304347826087,0.012869565217391304,0.001290625,0.02758815001519569,0.046299375881051666,0.003579857780214091,0.0,0.10522931847406772,1.0,0.4,0.09999669998789995,0.9,0.005226277372262774,0.5584415584415584,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1272,Ella Enchanted ,0.10837438423645321,0.20136518771331058,0.0005652173913043478,0.042304347826086955,0.0171875,0.03012862461322155,0.02827532250485577,0.02633045543830798,0.023255813953488372,0.05207886840977283,1.0,0.2,0.11666342776590181,0.85,0.0072992700729927005,0.6103896103896103,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1273,Concussion ,0.2684729064039409,0.2935153583617747,0.0006521739130434783,0.03239130434782609,0.015625,0.04540551667853018,0.02649280185969219,0.020359965282536203,0.0,0.029361337333904843,0.0,0.4,0.11666342776590181,0.9875,0.007145985401459854,0.7142857142857142,0.0659025787965616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1274,Abduction ,0.2204433497536946,0.2354948805460751,0.013434782608695652,0.0027391304347826086,0.0005109375,0.03690116131548481,0.0384804307403142,0.0008542323329222054,0.023255813953488372,0.036862408915559364,1.0,0.4,0.11666342776590181,0.9375,0.0005328467153284672,0.4415584415584415,0.03724928366762178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1275,Valiant ,0.11330049261083744,0.13310580204778158,8.695652173913044e-05,0.003130434782608696,0.0015625,0.02557086582967281,0.009330418489923314,0.0029053035494038646,0.0,0.01693099014144878,0.0,0.0,0.11666342776590181,0.8625,0.0055912408759124085,0.5194805194805193,0.0015415472779369628,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1276,Wonder Boys ,0.21182266009852216,0.23890784982935154,0.007,0.023869565217391305,0.0328125,0.02549456917282863,0.03232505317379813,0.03498241286373396,0.11627906976744186,0.07158165452207459,1.0,0.6,0.18333033887790923,0.8,0.006029197080291971,0.7532467532467533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277,Superhero Movie ,0.1477832512315271,0.15358361774744028,0.0035652173913043477,0.018173913043478263,0.0015625,0.03401835109743847,0.030791682990657744,0.004973124419472234,0.13953488372093023,0.036862408915559364,1.0,0.4,0.11666342776590181,0.9,0.0046861313868613134,0.3766233766233766,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1278,Broken City ,0.3657635467980296,0.24573378839590443,0.00391304347826087,0.014956521739130434,0.0015625,0.02589319106564781,0.037595088480963365,0.0031565483532045133,0.06976744186046512,0.028504072010287183,1.0,0.6,0.11666342776590181,0.9625,0.003007299270072993,0.5974025974025973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1279,Cursed ,0.1933497536945813,0.21160409556313994,0.0,0.022608695652173914,0.0015625,0.025370239967765426,0.015448512258084371,0.0038600338038463295,0.0,0.06943849121303043,1.0,0.4,0.11666342776590181,0.8625,0.004182481751824818,0.4415584415584415,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280,Premium Rush ,0.3041871921182266,0.18430034129692832,0.008347826086956521,0.015043478260869565,0.0359375,0.026659573784552863,0.05637073588749052,0.03756338221186789,0.0,0.03793399057008144,1.0,0.4,0.11666342776590181,0.95,0.0072992700729927005,0.6363636363636364,0.05730659025787966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1281,Hot Pursuit ,0.1896551724137931,0.17064846416382254,0.004260869565217392,0.011,0.0007375,0.04537296857521322,0.02066942764043268,0.0025566062156441765,0.046511627906976744,0.025075010715816547,1.0,0.4,0.11666342776590181,0.9875,0.002394160583941606,0.4545454545454544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1282,The Four Feathers ,0.12807881773399016,0.3003412969283277,0.00691304347826087,0.0016956521739130434,0.0046875,0.02407013699305103,0.016634492129567708,0.0047843101426765944,0.046511627906976744,0.04586369481354479,0.0,0.4,0.11666342776590181,0.825,0.00044525547445255475,0.6363636363636364,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283,Parker ,0.2746305418719212,0.2764505119453925,0.006,0.01991304347826087,0.040625,0.023154713862132668,0.053276772430347355,0.04336485313599196,0.0,0.03000428632661809,1.0,0.6,0.11666342776590181,0.9625,0.007065693430656934,0.5974025974025973,0.04871060171919771,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1284,Wimbledon ,0.15763546798029557,0.20819112627986347,0.0005217391304347826,0.028826086956521738,0.00625,0.02213108239015409,0.030667403662807693,0.014206751633091225,0.023255813953488372,0.036862408915559364,0.0,0.4,0.10333004554350032,0.85,0.029197080291970802,0.6103896103896103,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285,Furry Vengeance ,0.12315270935960591,0.18771331058020477,0.0006956521739130435,0.03191304347826087,0.0046875,0.023136665332009903,0.007324786860952737,0.00963409620391942,0.023255813953488372,0.01778825546506644,1.0,0.2,0.11666342776590181,0.925,0.0072992700729927005,0.28571428571428564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1286,Lions for Lambs ,0.27832512315270935,0.18771331058020477,0.0,0.43478260869565216,0.0171875,0.0197202702944505,0.02435164658273275,0.050058623787553484,0.06976744186046512,0.06365195027861123,1.0,0.6,0.11666342776590181,0.8875,0.072992700729927,0.5974025974025973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1287,Flight of the Intruder ,0.014778325123152709,0.26621160409556316,0.02034782608695652,0.006521739130434782,0.0009453125,0.01918071049891544,0.0028246915801347187,0.0019642775569868897,0.06976744186046512,0.008144020574367767,1.0,0.4,0.11666342776590181,0.6875,0.002678832116788321,0.5324675324675323,0.0012951289398280802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1288,Walk Hard: The Dewey Cox Story ,0.20935960591133004,0.2832764505119454,0.002260869565217391,0.005826086956521739,0.0008640625,0.02408458133979433,0.03290916601469337,0.0016475568346200112,0.023255813953488372,0.042648949849978565,1.0,0.6,0.11666342776590181,0.8875,0.001562043795620438,0.6623376623376622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1289,The Shipping News ,0.14532019704433496,0.2525597269624573,0.023,0.021956521739130434,0.028125,0.01499677167206643,0.016878316334683046,0.03015698993498089,0.06976744186046512,0.044363480497213885,1.0,0.6,0.11666342776590181,0.8125,0.006029197080291971,0.6753246753246751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1290,American Outlaws ,0.05295566502463054,0.1945392491467577,0.0004347826086956522,0.0061304347826086954,0.001084375,0.017441411283866344,0.007134225224915993,0.0025398565620574666,0.046511627906976744,0.0345049292756108,1.0,0.4,0.11666342776590181,0.8125,0.004416058394160584,0.5714285714285714,0.0012406876790830945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1291,The Young Victoria ,0.23029556650246305,0.2150170648464164,0.009217391304347827,0.03995652173913043,0.003125,0.014451812833497415,0.026577430163894845,0.008968678147792852,0.023255813953488372,0.021217316759537076,0.0,0.2,0.11666342776590181,0.9125,0.0072992700729927005,0.7402597402597401,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1292,Whiteout ,0.20320197044334976,0.21843003412969283,0.0024782608695652175,0.01,0.0015625,0.013501740364296601,0.018876254481453383,0.0029646886848476543,0.023255813953488372,0.030218602657522502,1.0,0.6,0.11666342776590181,0.9125,0.0044014598540145985,0.5064935064935064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1293,The Tree of Life ,0.7179802955665024,0.34812286689419797,0.0,0.029869565217391304,0.0171875,0.017491815939643402,0.08068983312245301,0.019827021759322706,0.0,0.20874410630090012,1.0,0.4,0.1066633910991007,0.9375,0.0072992700729927005,0.6623376623376622,0.11174785100286533,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294,Sabotage ,0.2857142857142857,0.24573378839590443,0.019695652173913045,0.0052173913043478265,0.0015625,0.013805646263978458,0.028096596995280936,0.0022200904481293683,0.06976744186046512,0.04522074582083155,1.0,0.6,0.11666342776590181,0.975,0.0015036496350364964,0.5324675324675323,0.02865329512893983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1295,The Order ,0.13669950738916256,0.22184300341296928,0.010478260869565218,0.005521739130434782,0.0203125,0.010070995653909738,0.008841586467046449,0.021568985732340534,0.023255813953488372,0.04350621517359623,1.0,0.6,0.12666346443270293,0.8375,0.006503649635036497,0.4545454545454544,0.002017191977077364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1296,Punisher: War Zone ,0.18472906403940886,0.22525597269624573,0.008217391304347826,0.033304347826086954,0.0046875,0.01045023306246039,0.02898489828624725,0.009993452408143377,0.023255813953488372,0.05979425632233176,1.0,0.6,0.11666342776590181,0.9,0.007058394160583942,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1297,Zoom ,0.07635467980295567,0.15699658703071673,0.0005217391304347826,0.03,0.003125,0.015293179923579847,0.00887295220217051,0.007646978210223379,0.11627906976744186,0.02400342906129447,1.0,0.2,0.11666342776590181,0.875,0.006029197080291971,0.3376623376623376,0.0014154727793696275,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1298,The Walk ,0.41133004926108374,0.2935153583617747,0.0,0.0002608695652173913,0.0359375,0.013329034103153942,0.04578923883054336,0.03506920652322872,0.0,0.041577368195456495,1.0,0.2,0.11666342776590181,0.9875,0.00016058394160583942,0.7532467532467533,0.06876790830945559,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1299,Warriors of Virtue ,0.02832512315270936,0.21843003412969283,0.0013478260869565217,0.019478260869565216,0.001078125,0.00847872503016232,0.001282444302147902,0.003034732690755714,0.0,0.006429489927132447,1.0,0.2,0.11666342776590181,0.7625,0.003335766423357664,0.3896103896103895,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,A Good Year ,0.17980295566502463,0.27303754266211605,0.0,0.024652173913043477,0.0013796875,0.00980606910924458,0.041826503691096036,0.0054984544637826805,0.023255813953488372,0.04179168452636091,1.0,0.4,0.11666342776590181,0.875,0.006445255474452555,0.6883116883116883,0.025787965616045846,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1301,Radio Flyer ,0.011083743842364532,0.2627986348122867,0.021869565217391303,0.030304347826086958,0.003125,0.0061160322671006155,0.006147684084315831,0.006599363513163705,0.06976744186046512,0.015002143163309044,1.0,0.4,0.11666342776590181,0.7,0.006306569343065694,0.6883116883116883,0.0025558739255014326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1302,"Blood In, Blood Out ",0.013546798029556651,1.0,0.006,0.029217391304347827,0.001325,0.005911702288235936,0.013705642636568186,0.004913739284028444,0.046511627906976744,0.02743249035576511,1.0,0.6,0.11666342776590181,0.7125,0.004919708029197081,0.8311688311688311,0.017191977077363897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1303,Ride with the Devil ,0.11576354679802955,0.378839590443686,0.0,0.0,4.6875e-06,0.000828496697189993,0.006556622253574806,7.61347890304996e-06,0.0,0.03386198028289756,1.0,0.6,0.11666342776590181,0.7875,1.4598540145985402e-05,0.6753246753246751,0.0018137535816618912,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1304,The Maze Runner ,0.3645320197044335,0.2593856655290102,0.002043478260869565,0.005608695652173913,0.00154375,0.13466431332908907,0.18398134153024545,0.0027149665768276157,0.0,0.112087441063009,1.0,0.4,0.11333008221030144,0.975,0.0010875912408759125,0.6753246753246751,0.10888252148997135,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1305,Unfinished Business ,0.10960591133004927,0.18430034129692832,0.0013478260869565217,0.0061304347826086954,0.0015625,0.013429639602805896,0.013641135747350779,0.0023814962008740274,0.046511627906976744,0.018859837119588514,1.0,0.6,0.11666342776590181,0.9875,0.0018175182481751824,0.49350649350649345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1306,The Age of Innocence ,0.06773399014778325,0.34812286689419797,0.7391304347826086,0.00408695652173913,0.000865625,0.04207637154391161,0.02145002018059562,0.0016262390936914713,0.06976744186046512,0.031933133304757826,1.0,0.2,0.09999669998789995,0.7125,0.0027883211678832115,0.7272727272727271,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1307,The Fountain ,0.33620689655172414,0.20136518771331058,0.0,0.043478260869565216,0.03125,0.013331337835106084,0.11301606990889733,0.0375192240342302,0.0,0.19588512644663522,1.0,0.4,0.11666342776590181,0.875,0.0072992700729927005,0.7402597402597401,0.0659025787965616,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308,Chill Factor ,0.08251231527093596,0.22184300341296928,0.00013043478260869564,0.010391304347826086,0.00058125,0.014762867928740795,0.004938623766231768,0.0019399144244971298,0.0,0.019931418774110587,1.0,0.6,0.11333008221030144,0.7875,0.0018102189781021897,0.46753246753246747,0.0003438395415472779,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1309,Stolen ,0.11945812807881774,0.20136518771331058,0.007173913043478261,0.024608695652173912,0.01875,0.0002398695149391389,0.021832918871638393,0.02280693740197646,0.023255813953488372,0.018216888126875268,1.0,0.6,0.11666342776590181,0.95,0.00564963503649635,0.5064935064935064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1310,The Longest Ride ,0.14285714285714285,0.310580204778157,0.0038260869565217392,0.041478260869565214,0.0015453125,0.04921938568767919,0.029601560474912737,0.005155847913145432,0.0,0.024646378054007715,1.0,0.4,0.11333008221030144,0.9875,0.00708029197080292,0.7142857142857142,0.0659025787965616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1311,The Astronaut's Wife ,0.13054187192118227,0.24573378839590443,0.0003043478260869565,0.043478260869565216,0.0625,0.014008949293839359,0.026912392542766884,0.08012577467147838,0.0,0.05550792970424347,1.0,0.6,0.11333008221030144,0.7875,0.06569343065693431,0.4805194805194804,0.0028653295128939827,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1312,I Dreamed of Africa ,0.06280788177339902,0.2627986348122867,0.002,0.012695652173913044,0.001278125,0.008602822810097915,0.002200335909268989,0.0027073530979245656,0.023255813953488372,0.012858979854264894,1.0,0.4,0.11333008221030144,0.8,0.004737226277372263,0.5194805194805193,0.0008997134670487106,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,Playing for Keeps ,0.16502463054187191,0.23208191126279865,0.005434782608695652,0.08695652173913043,0.028125,0.01722597026904528,0.014140620284043363,0.03520777183926423,0.11627906976744186,0.01050150021431633,1.0,0.4,0.11666342776590181,0.95,0.014598540145985401,0.5324675324675323,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1314,Mandela: Long Walk to Freedom ,0.25862068965517243,0.35494880546075086,0.002434782608695652,0.0016521739130434783,0.0001765625,0.010945415774860294,0.012546885855947239,0.00045833142996360755,0.023255813953488372,0.022931847406772395,0.0,0.4,0.11666342776590181,0.9625,0.0007153284671532847,0.7142857142857142,0.03724928366762178,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1315,A Few Good Men ,0.09852216748768473,0.3447098976109215,0.0,0.024956521739130436,0.015625,0.18584946612800293,0.10762412249917443,0.022260289616737473,0.0,0.06815259322760395,1.0,0.6,0.13333015554390365,0.7,0.014598540145985401,0.7792207792207791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1316,Exit Wounds ,0.13054187192118227,0.21843003412969283,0.0018695652173913043,0.028478260869565217,0.003125,0.0680572595837695,0.016308998651865195,0.009047858328384572,0.0,0.049507072438919844,1.0,0.6,0.10999673665470107,0.8125,0.0072992700729927005,0.5064935064935064,0.0021260744985673354,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
